spkid,pdes,full_name,neo,pha,class,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used
20041429,41429, 41429 (2000 GE2),Y,Y,APO,.0112031,.5557408831209493,1.592574408003503,.7075157000638133,2.17439082765569,734.0878324057505,20.66,0.204,0.267,0,10197,444
20041440,41440, 41440 (2000 HZ23),Y,N,AMO,.236659,.2114738925008628,1.575585658371247,1.242390426226945,15.10508576722792,722.372917411937,19.88,,,0,9686,215
20042286,42286, 42286 (2001 TN41),Y,N,APO,.109996,.3915499270280274,1.419399496682514,.8636337273328568,24.07659256361232,617.6684197249687,16.70,,,0,17921,2116
20048603,48603, 48603 (1995 BC2),Y,N,AMO,.136678,.4296121788574687,1.917918363814261,1.093957276665265,5.024915609166991,970.1605328630561,17.82,0.844,0.227,0,14567,573
20052340,52340, 52340 (1992 SY),Y,N,APO,.0995727,.5481022352647963,2.212564404770133,.9998529088482998,8.084776662524966,1202.104737723757,17.98,,,0,16864,2073
20052381,52381, 52381 (1993 HA),Y,N,AMO,.167872,.1441227829605507,1.278261560215621,1.09403494680585,7.725974002193582,527.871263644886,20.05,,,0,11843,447
20052387,52387, 52387 Huitzilopochtli (1993 OM7),Y,N,AMO,.0606571,.1896808163169712,1.282065747320134,1.038882469796423,24.15232096411907,530.2294833356639,17.75,0.890,0.171,0,11930,1761
20052689,52689, 52689 (1998 FF2),Y,N,AMO,.21134,.2925322631512681,1.561591903955766,1.104775890172888,10.98174253392998,712.7705542696623,19.13,,,0,9826,328
20052750,52750, 52750 (1998 KK17),Y,N,APO,.162129,.5248839500237265,1.426886544601311,.677936698835269,11.17360610959586,622.5619744234237,16.67,1.059,0.471,0,12436,2546
20052760,52760, 52760 (1998 ML14),Y,Y,APO,.0169976,.623885674110855,2.407796400022283,.905606719872691,2.426985493017353,1364.671331199724,17.52,1.0,,0,9768,708
20052761,52761, 52761 (1998 MN14),Y,N,AMO,.193303,.2242747909512439,1.554564504986612,1.205914875610516,19.48526421543156,707.9646088897662,17.96,,,0,9773,461
20052762,52762, 52762 (1998 MT24),Y,N,APO,.137191,.6533467920780569,2.415417109046628,.8373120893205594,33.86602187190875,1371.155260431807,14.82,6.742,0.051,0,26635,1331
20052768,52768, 52768 (1998 OR2),Y,Y,APO,.00717786,.5758477352677044,2.379215973678366,1.009149843522933,5.87999431740357,1340.445704480133,16.02,1.75,,0,14014,6132
20053110,53110, 53110 (1999 AR7),Y,N,AMO,.409293,.2146333316799784,1.644474124387471,1.291515164208673,40.62578924350147,770.2629228959836,16.72,,,0,9759,1538
20053319,53319, 53319 (1999 JM8),Y,Y,APO,.0256044,.6415851993577721,2.724307859013053,.976432258176218,13.83947332644614,1642.414239798789,15.35,7.,,0,10023,1701
20053409,53409, 53409 (1999 LU7),Y,N,APO,.0871648,.6280909803532769,2.100870478749085,.781332680156314,10.87619319218309,1112.237015842231,18.73,,,0,7620,117
20053426,53426, 53426 (1999 SL5),Y,Y,APO,.0268651,.5397498283093624,1.922293127809326,.884735742113975,22.76522914541405,973.481823377923,17.19,,,0,8871,1284
20053429,53429, 53429 (1999 TF5),Y,Y,APO,.0492856,.6410233694707833,2.021776933420006,.7257706712408063,26.77866782817879,1050.021720526444,19.02,,,0,9524,209
20053430,53430, 53430 (1999 TY16),Y,N,AMO,.291135,.4031852527945609,2.099029198646479,1.252731580567034,60.40374404728643,1110.775128172799,16.66,1.233,0.266,0,9834,991
20053435,53435, 53435 Leonard (1999 VM40),Y,N,AMO,.205346,.4828927595556637,2.311213233188695,1.195145097092638,15.34547596252752,1283.3894061864,14.73,,,0,18965,3335
20053550,53550, 53550 (2000 BF19),Y,Y,APO,.0466823,.4197554618527413,1.49518576569488,.8675733740599811,7.179047051384453,667.7919164656797,19.05,,,0,12130,441
20053789,53789, 53789 (2000 ED104),Y,Y,APO,.0476226,.2691823290049546,1.3706136695693,1.001668689828608,40.78349692236938,586.099046926182,17.35,0.843,0.222,0,26084,1308
20054071,54071, 54071 (2000 GQ146),Y,N,AMO,.125704,.1973917137394413,1.329319331691182,1.066922710701691,23.44272922005249,559.8122629903065,17.42,,,0,13828,2055
20054401,54401, 54401 (2000 LM),Y,N,AMO,.35509,.2623645516211907,1.710898241804351,1.262019191723869,18.94644701066137,817.4001195196287,17.22,1.189,0.181,0,13280,1218
20054509,54509, 54509 YORP (2000 PH5),Y,N,APO,.000498232,.2299839852065449,1.0058920794812,.7745530103544149,1.599355324389884,368.4898328610733,22.66,,,0,1826,550
20054660,54660, 54660 (2000 UJ1),Y,N,AMO,.0869682,.2806159691655519,1.47675560240813,1.062354397817714,46.68855802899976,655.4829016687243,17.92,,,0,9093,920
20054686,54686, 54686 (2001 DU8),Y,N,AMO,.433531,.3417082594530741,1.776824190155564,1.169668688783388,33.20688997896685,865.0976138763135,16.61,1.349,0.244,0,13803,1493
20054690,54690, 54690 (2001 EB),Y,N,AMO,.412909,.2564318342311533,1.629477150789439,1.211627336174749,35.36159839325154,759.750228463799,17.49,,,0,26843,602
20054789,54789, 54789 (2001 MZ7),Y,N,AMO,.292184,.2874686814621475,1.776005368771031,1.265459447140728,24.46599388504491,864.4996829039434,15.07,1.567,0.856,0,17221,9934
20055408,55408, 55408 (2001 TC2),Y,N,APO,.14581,.2245665852960851,1.099898842728285,.8528983154456783,30.38999762557383,421.3350071396661,18.88,0.461,0.342,0,16722,560
20055532,55532, 55532 (2001 WG2),Y,N,APO,.338484,.6951890215512284,1.794733035779669,.5470543326903351,38.53931638956901,878.2096649575271,16.18,1.306,0.376,0,26579,1404
20065674,65674, 65674 (1988 SM),Y,N,AMO,.131945,.3441722376804605,1.66467161811244,1.091737862303528,10.95189581097374,784.4970042377512,18.28,,,0,13661,375
20065679,65679, 65679 (1989 UQ),Y,Y,ATE,.0140368,.2645383350767826,.9147753357624494,.6727821914705462,1.30319645920924,319.5730126259692,19.62,0.918,0.033,0,25910,1164
20065690,65690, 65690 (1991 DG),Y,Y,APO,.0392026,.3632452160872446,1.427753958455449,.9091291632968805,11.14193685576332,623.1297500594842,19.07,,,0,12418,1183
20065706,65706, 65706 (1992 NA),Y,N,AMO,.0629441,.5551950179239633,2.397977012394691,1.066632122016969,9.632916971230419,1356.33181873381,16.57,,,0,12021,793
20065717,65717, 65717 (1993 BX3),Y,Y,APO,.0474859,.2808936726236798,1.395058419227764,1.003195336326293,2.809326978775386,601.8482728049472,20.87,,,0,12271,5611
20065733,65733, 65733 (1993 PC),Y,N,APO,.0659837,.4744122598080125,1.154345935719277,.6067100717545002,4.145046232511687,453.0043727332924,18.37,,,0,11984,1045
20065803,65803, 65803 Didymos (1996 GT),Y,Y,APO,.039575,.3831233242624545,1.642709608529702,1.013349242511927,3.413876519313629,769.0235207660371,18.11,0.78,,0,896,1869
20065909,65909, 65909 (1998 FH12),Y,Y,APO,.0128179,.539633907182865,1.091074784580512,.5022938355486277,3.560507611789375,416.2748811428256,19.31,,,0,9149,536
20065996,65996, 65996 (1998 MX5),Y,N,AMO,.192787,.6072569929620509,2.929288181206285,1.150457448767681,9.54760718004815,1831.224439951352,18.49,,,0,11113,1429
20066008,66008, 66008 (1998 QH2),Y,N,APO,.0765372,.3627844838624956,1.426115532648967,.9087429452086238,61.0079685320197,622.0574446020269,15.93,1.484,0.319,0,10714,1950
20066063,66063, 66063 (1998 RO1),Y,N,ATE,.0922145,.7200613522036359,.990935434854685,.2774011256867226,22.69213789572303,360.3018273971693,18.15,,,0,9064,1321
20066146,66146, 66146 (1998 TU3),Y,N,ATE,.0736999,.4836978970771527,.787569817732645,.4066239530939282,5.415278890435239,255.2889535700556,14.36,2.864,0.224,0,15994,2413
20066251,66251, 66251 (1999 GJ2),Y,N,AMO,.247171,.1981043891671686,1.535620631645133,1.231407444420572,11.27912400932974,695.0632624037995,17.00,1.222,0.187,0,15313,4079
20066253,66253, 66253 (1999 GT3),Y,N,APO,.193876,.837762937754494,1.334052473762867,.2164327542246376,19.49704546832352,562.8048037234009,18.40,,,0,10017,486
20066272,66272, 66272 (1999 JW6),Y,N,AMO,.408851,.1433801698902433,1.507498370988935,1.291352998447277,51.31378484660715,676.0576074710272,17.22,0.808,0.400,0,9546,1221
20066391,66391, 66391 Moshup (1999 KW4),Y,Y,ATE,.0132404,.6883840168509753,.6423893266185235,.2001787815786712,38.87861960632899,188.0597704133843,16.64,1.317,,0,10188,3871
20066400,66400, 66400 (1999 LT7),Y,N,ATE,.0590834,.5725100143583141,.855356746564645,.3656564433074393,9.063485260470253,288.9477750479243,19.27,0.411,0.182,0,13942,835
20066407,66407, 66407 (1999 LQ28),Y,N,AMO,.0953492,.1201623068468532,1.198627447995019,1.054597608793981,21.77081164534061,479.3191216312169,18.84,,,0,15562,695
20066959,66959, 66959 (1999 XO35),Y,N,AMO,.275657,.5652938896871075,2.538594922643077,1.10354272448223,20.61954967660752,1477.367488413603,16.94,,,0,8890,638
20067367,67367, 67367 (2000 LY27),Y,Y,AMO,.0463995,.2126112772705565,1.30849550283369,1.03029460267344,9.023738871794158,546.7096986999876,17.08,,,0,18299,730
20067381,67381, 67381 (2000 OL8),Y,Y,APO,.0181777,.5428170850830439,1.320146089790549,.603548237446665,10.67168270676032,554.027621540234,19.98,,,0,9287,312
20067399,67399, 67399 (2000 PJ6),Y,N,APO,.0513438,.3461813409756198,1.301206296150248,.8507529556630357,14.690595098006,542.1477515036393,18.41,,,0,26793,386
20068031,68031, 68031 (2000 YK29),Y,N,AMO,.229298,.1285910806345583,1.376417841779036,1.199422784099984,15.17340947568074,589.8259381513579,18.13,,,0,11597,1136
20068063,68063, 68063 (2000 YJ66),Y,N,AMO,.27221,.4581871243511472,2.333672404238548,1.26441375616286,5.719830461264612,1302.141747566278,15.57,2.301,0.211,0,13318,3492
20068216,68216, 68216 (2001 CV26),Y,Y,APO,.0243888,.326615401223688,1.319908047368223,.8888057508986762,17.99168617086987,553.8777788832484,16.57,0.994,0.449,0,8878,3052
20068267,68267, 68267 (2001 EA16),Y,N,APO,.0591428,.4272551671966267,1.509762881100152,.8647088889084459,38.82488278038864,677.581503719327,17.01,0.875,0.401,0,9085,794
20068278,68278, 68278 (2001 FC7),Y,N,AMO,.263126,.1142774499353794,1.435861042195958,1.271774503832248,2.621559024778656,628.4446674222769,18.47,0.942,0.087,0,10565,1829
20068346,68346, 68346 (2001 KZ66),Y,Y,APO,.0388684,.4165126854821235,1.507551202759908,.8796370027965732,16.69511822794217,676.0931474433797,16.92,0.736,0.291,0,16882,1249
20068347,68347, 68347 (2001 KB67),Y,Y,ATE,.0146687,.3799068755175077,.9616473933923201,.5963109368190882,17.13172014193466,344.4468480698986,19.92,,,0,7444,614
20068348,68348, 68348 (2001 LO7),Y,N,APO,.385308,.8407940290683571,2.155466584801472,.3431631504440308,25.34686713891884,1155.873664189549,14.27,3.512,0.299,0,26339,1637
20068350,68350, 68350 (2001 MK3),Y,N,AMO,.302253,.2475232677126092,1.669714086278353,1.256420999496961,29.56999642970509,788.0641900290794,16.11,1.794,0.219,0,26044,7571
20068359,68359, 68359 (2001 OZ13),Y,N,AMO,.278759,.1742788200559141,1.517188153816872,1.252774392566857,9.857107743297888,682.5863378205019,18.07,,,0,11099,2970
20068372,68372, 68372 (2001 PM9),Y,Y,APO,.00423587,.4156821917636686,1.618327575292986,.9456176218036144,8.105322232448865,751.9657815351412,18.95,,,0,8559,388
20068548,68548, 68548 (2001 XR31),Y,Y,APO,.0253827,.4367044386411098,1.707400123005336,.9617709107525289,22.71515285274391,814.8945052877955,16.57,1.182,0.289,0,11630,1389
20068950,68950, 68950 (2002 QF15),Y,Y,APO,.00610739,.3442881057690048,1.056954171251775,.6930574217468533,25.15147283752495,396.9014288861371,16.39,1.650,0.178,0,25963,2954
20069230,69230, 69230 Hermes (1937 UB),Y,Y,APO,.00465584,.6239316611845052,1.655092781152288,.6224279927934584,6.067204709668276,777.7355369637816,17.68,,,0,32466,2716
20085182,85182, 85182 (1991 AQ),Y,Y,APO,.0159703,.7775668486490369,2.220179896495621,.4938416109435761,3.118704309944379,1208.316415589199,17.13,1.1,0.242,0,12373,750
20085184,85184, 85184 (1991 JG1),Y,N,AMO,.146655,.1844505930500375,1.374045513597854,1.120602003736986,33.87870043430357,588.3017015919183,18.41,,,0,17503,1076
20085236,85236, 85236 (1993 KH),Y,Y,APO,.000365042,.3111169951456499,1.233777970028331,.8499286753162169,12.80616969785869,500.5574665367712,18.75,,,0,11938,1178
20085275,85275, 85275 (1994 LY),Y,N,AMO,.0643197,.4419112021084295,1.891267918440263,1.055495439093219,17.71289336883042,950.0096360385072,16.49,2.506,0.093,0,11572,10201
20085490,85490, 85490 (1997 SE5),Y,N,AMO,.276069,.6599048477639103,3.765107488959104,1.280494804642788,2.575579540629686,2668.483340131779,14.79,,,0,16220,1180
20085585,85585, 85585 Mjolnir (1998 FG2),Y,Y,APO,.021337,.3563524438492223,1.297617303550895,.8352082062494952,4.082462762793433,539.9062676369374,21.62,,,0,9985,206
20085628,85628, 85628 (1998 KV2),Y,N,AMO,.143012,.3314070654854003,1.591921294880436,1.064347330060392,13.02605171412307,733.6363057112831,17.28,0.775,0.461,0,10257,4639
20085640,85640, 85640 (1998 OX4),Y,Y,APO,.000783449,.4856769477034077,1.580376523687749,.8128240774409606,4.51581748762242,725.6701873534414,21.14,,,0,7584,277
20085709,85709, 85709 (1998 SG36),Y,N,AMO,.123454,.3376364478367749,1.645939031692191,1.090210023675739,24.83325085957611,771.2923842446539,15.93,2.230,0.141,0,9907,5988
20085713,85713, 85713 (1998 SS49),Y,Y,APO,.004487,.6388452374596194,1.923671601138509,.6947431603148519,10.78439587748917,974.5291344672836,15.77,3.484,0.076,0,10213,1516
20085770,85770, 85770 (1998 UP1),Y,N,ATE,.0833302,.3451936138336726,.9976760608731493,.6532846559850037,33.17703972157087,363.9843861580919,20.72,,,0,12791,468
20085774,85774, 85774 (1998 UT18),Y,Y,APO,.0356945,.3288710083978487,1.402887454748021,.941518442836348,13.58665222904914,606.9217120532106,19.09,0.939,0.042,0,13589,903
20085804,85804, 85804 (1998 WQ5),Y,N,AMO,.372335,.3542666651406706,1.721335989474245,1.111524028896588,27.663790466138,824.8916365930982,15.37,2.272,0.167,0,13284,4087
20085818,85818, 85818 (1998 XM4),Y,N,APO,.109809,.416079763929191,1.656573005351672,.9673065003534778,62.71788796154009,778.7791162135019,15.42,2.028,0.168,0,11841,1701
20085839,85839, 85839 (1998 YO4),Y,N,AMO,.240561,.2481318487511126,1.653401568826471,1.243139980825569,9.319690444167151,776.54377912492,16.58,1.140,0.405,0,11885,2886
20085867,85867, 85867 (1999 BY9),Y,N,AMO,.280962,.3021077910925504,1.830093871422066,1.277208254434731,.9453562680716887,904.2915587532663,18.32,,,0,11097,788
20085938,85938, 85938 (1999 DJ4),Y,Y,APO,.0238517,.4844119797573307,1.852760305914386,.9552610181106004,9.1390462979438,921.1434820525459,18.73,,,0,9259,647
20085953,85953, 85953 (1999 FK21),Y,N,ATE,.0708934,.703060429497521,.7388996449630427,.2194085432197601,12.59613380715973,231.9939255897559,18.09,0.59,0.32,0,20138,2132
20085989,85989, 85989 (1999 JD6),Y,Y,ATE,.0478721,.6328223978541245,.8830646990257738,.3242415787279528,17.06759913269018,303.1008908517695,17.07,1.462,0.056,0,12805,3852
20085990,85990, 85990 (1999 JV6),Y,Y,APO,.0313527,.3115668280302594,1.009080106095535,.6946842182109111,5.360648094219497,370.2430314357445,20.27,0.451,0.095,0,9026,1203
20086039,86039, 86039 (1999 NC43),Y,Y,APO,.0248171,.578844727082651,1.759780688401486,.741140916098408,7.133321005180862,852.6803369046169,15.94,2.22,0.14,0,9859,1822
20086067,86067, 86067 (1999 RM28),Y,N,AMO,.364265,.3233657996271045,1.817213475224895,1.229588786715647,30.54966107665891,894.7616253631002,16.45,1.245,0.314,0,13586,1562
20086324,86324, 86324 (1999 WA2),Y,N,AMO,.341935,.4344216713182186,1.966653162795234,1.112296408910468,34.60569281972951,1007.372495835549,15.83,2.102,0.191,0,9793,3565
20086326,86326, 86326 (1999 WK13),Y,N,AMO,.279147,.3625525505877431,1.844463104286087,1.17574830136218,34.31296842470558,914.9626906316117,17.35,1.348,0.098,0,17016,1154
20086450,86450, 86450 (2000 CK33),Y,N,ATE,.125149,.4148729905917015,.9680847444705668,.5664525313858596,18.11003335623268,347.9112653548574,18.44,,,0,9608,4250
20086666,86666, 86666 (2000 FL10),Y,N,APO,.0812612,.4269914942943743,1.463132427326067,.8383873258315546,29.01203481143463,646.4335381884231,16.88,1.165,0.228,0,9223,2114
20086667,86667, 86667 (2000 FO10),Y,N,ATE,.133305,.5945635502394542,.8594244408334459,.3484419941289546,14.28769039143156,291.011383248106,17.54,0.745,0.349,0,13186,2444
20086819,86819, 86819 (2000 GK137),Y,Y,APO,.0165109,.5058071974643612,1.995656261893172,.9862389609627833,10.06177329990732,1029.7387017424,17.48,0.802,0.301,0,11324,864
20086829,86829, 86829 (2000 GR146),Y,N,APO,.203319,.5750453456324024,1.462656855495335,.6215628384854173,14.37157342855701,646.118391801513,15.81,1.823,0.232,0,18665,2103
20086878,86878, 86878 (2000 HD24),Y,N,APO,.10279,.6185480251969145,1.341453266277098,.5116999975274482,9.472492185699856,567.4946188364597,17.65,,,0,15386,813
20087024,87024, 87024 (2000 JS66),Y,N,APO,.0967498,.1898110428216893,1.196532473967079,.9694173973133718,14.43336894461765,478.0630321593237,18.72,,,0,17201,3887
20087025,87025, 87025 (2000 JT66),Y,N,APO,.350714,.4835809819139221,1.226499009867458,.6333874143592996,25.32121448361517,496.1342736996132,18.09,,,0,9297,365
20087309,87309, 87309 (2000 QP),Y,N,ATE,.202133,.4631935889850706,.8474619765456335,.4549230221010797,34.74278775574265,284.9566255953034,17.59,0.568,0.499,0,18320,1157
20087311,87311, 87311 (2000 QJ1),Y,N,APO,.108465,.5121124157183469,1.590263051802437,.7758695987162604,7.697263280835349,732.4903032672703,16.50,1.948,0.142,0,16102,2673
20087684,87684, 87684 (2000 SY2),Y,Y,ATE,.0467917,.6427472570213498,.8586365365247793,.3067502578951654,19.22130245275723,290.6112842659101,15.96,,,0,17573,2531
20088188,88188, 88188 (2000 XH44),Y,N,AMO,.233512,.3913281110864821,2.007884441462599,1.222142815705104,11.34468926393319,1039.21761286243,16.08,1.371,0.374,0,12423,3661
20088213,88213, 88213 (2001 AF2),Y,N,ATE,.172189,.5953431754567626,.9539860883769896,.3860369811810568,17.81434486918558,340.338820389892,19.48,0.912,0.028,0,9207,364
20088254,88254, 88254 (2001 FM129),Y,Y,APO,.010087,.6294723580624813,1.182411609784792,.4381161855731046,1.522822954633807,469.6252668126487,17.77,0.800,0.252,0,17620,1001
20088263,88263, 88263 (2001 KQ1),Y,N,AMO,.374492,.4325339812299933,2.096870368739082,1.189902680025163,38.78547725945203,1109.06193769655,15.69,5.748,0.037,0,10337,2524
20088264,88264, 88264 (2001 KN20),Y,N,AMO,.168899,.453404290842178,2.147022338834963,1.173553197873182,12.07959088510603,1149.087952961053,17.01,,,0,10104,1506
20088710,88710, 88710 (2001 SL9),Y,N,APO,.197207,.2701092262478624,1.061474255080719,.7747602653588401,21.90005290313081,399.4501833105405,17.61,0.760,0.281,0,26224,2575
20088959,88959, 88959 (2001 TZ44),Y,N,APO,.0509695,.5636956575060357,1.723421532016894,.7519362983665718,53.83780010912363,826.3912284152283,17.45,,,0,7342,456
20089136,89136, 89136 (2001 US16),Y,Y,APO,.0286588,.2527708093178865,1.355898851000673,1.01316720108004,1.9060443130402,576.6859437084012,20.27,,,0,8874,1355
20089355,89355, 89355 (2001 VS78),Y,N,AMO,.444609,.3082656224421468,1.786949432449231,1.236094353382628,22.66286919147294,872.502783672503,15.80,2.038,0.246,0,17588,3744
20089830,89830, 89830 (2002 CE),Y,Y,AMO,.0276542,.5069959499804729,2.077441511494952,1.024187078845699,43.64692697979796,1093.683436871357,14.98,5.067,0.079,0,16110,3643
20089958,89958, 89958 (2002 LY45),Y,Y,APO,.000386186,.8863572148214808,1.641687253664004,.1865659118984516,9.901380474279671,768.305719584476,17.22,,,0,9473,1129
20089959,89959, 89959 (2002 NT7),Y,Y,APO,.000333015,.5283515667275085,1.73520889912276,.8184085586717347,42.36113116259965,834.8838811575067,16.55,1.407,0.224,0,26291,1971
20090075,90075, 90075 (2002 VU94),Y,Y,APO,.0261362,.5740759617542821,2.136714019549971,.9100778637829636,8.853744331137095,1140.822363852334,15.38,2.233,0.294,0,25753,3624
20090147,90147, 90147 (2002 YK14),Y,N,APO,.18753,.3314553011145456,1.474375799367563,.9856861248321886,27.99549803161757,653.8990665624274,18.31,,,0,13190,878
20090367,90367, 90367 (2003 LC5),Y,N,APO,.151697,.426221873323789,1.155466570206717,.6629814440901968,16.8817090519731,453.6641950977913,17.92,1.748,0.048,0,15319,1758
20090373,90373, 90373 (2003 SZ219),Y,N,AMO,.317041,.204389545165222,1.626849000310951,1.294338073084899,9.872047713010996,757.9128913297973,18.81,,,0,10432,462
20090403,90403, 90403 (2003 YE45),Y,Y,APO,.0367498,.2800085956067067,1.234423434655499,.8887742623336058,19.00837087479888,500.9503261922229,17.77,0.572,0.493,0,13517,2220
20090416,90416, 90416 (2003 YK118),Y,Y,APO,.00187826,.4922062760925185,1.695242208273342,.8608333538642627,7.826236825922405,806.2060674037831,18.83,0.968,0.062,0,12084,932
20096189,96189, 96189 Pygmalion (1991 NT3),Y,N,AMO,.332748,.3070230253546472,1.820527213666112,1.261583440785876,14.00137127075842,897.2101741846676,16.48,3.605,0.041,0,14786,1555
20096315,96315, 96315 (1997 AP10),Y,N,APO,.110516,.6434049496863911,1.443068835841093,.5145912041227555,6.654107575058427,633.1826391259427,17.04,,,0,10605,1342
20096536,96536, 96536 (1998 SO10),Y,N,APO,.449591,.7769534006159013,2.304772738814334,.5140717217457126,41.06072926274686,1278.028649471595,15.37,,,0,18192,1965
20096590,96590, 96590 (1998 XB),Y,N,ATE,.113632,.351190235754478,.9078587450146363,.5890276183211816,13.60318709642201,315.9554484002749,16.28,0.882,0.489,0,12365,3847
20096631,96631, 96631 (1999 FP59),Y,N,AMO,.246177,.259555622457119,1.698469544857002,1.257622224917183,1.767605206653097,808.5093987020992,18.17,,,0,14005,881
20096744,96744, 96744 (1999 OW3),Y,N,APO,.362513,.7791242676106881,2.095409255705397,.4628250540092725,34.72467609666307,1107.90293720034,14.78,,,0,9922,2303
20097725,97725, 97725 (2000 GB147),Y,N,AMO,.283026,.3089940593571795,1.798161764231324,1.242540461320619,18.18803309456615,880.7275158843549,18.75,,,0,9299,267
20098943,98943, 98943 Torifune (2001 CC21),Y,N,APO,.0830141,.2191666914570141,1.03218079466168,.8059611449102079,4.808321173612089,383.0293804342471,18.71,,,0,15801,2398
20099248,99248, 99248 (2001 KY66),Y,Y,APO,.0466999,.5078642903007358,1.866259181186678,.9184527866160733,10.61148261192053,931.2287226003311,16.54,1.115,0.429,0,12734,3607
20099799,99799, 99799 (2002 LJ3),Y,N,AMO,.120459,.2757426235043186,1.462136800010144,1.058963362853138,7.557827203435113,645.7738261477423,18.52,,,0,13582,2410
20099907,99907, 99907 (1989 VA),Y,N,ATE,.15425,.5946641738631883,.7283845507672464,.2952403536305323,28.79884462546406,227.0594154453588,17.96,1.4,,0,13198,1591
20099935,99935, 99935 (2002 AV4),Y,N,APO,.167817,.6450753732581186,1.653874200566391,.5870006833140538,12.77495462602139,776.8767703397748,16.15,,,0,26027,2659
20099942,99942, 99942 Apophis (2004 MN4),Y,Y,ATE,.000107917,.1911492279663492,.9223592206975018,.7460509677535309,3.340996879880978,323.5553366891694,19.09,0.34,0.35,0,6599,7370
20100004,100004,100004 (1983 VA),Y,N,APO,.174603,.7027087273007707,2.590008100552484,.7699868045145615,15.70271465318305,1522.47479135185,16.43,2.70,0.0668,0,15576,1375
20100085,100085,100085 (1992 UY4),Y,Y,APO,.0251337,.6186490636296388,2.651726946579533,1.011238554076624,2.639581586963602,1577.217654635017,17.89,,,0,15931,663
20100756,100756,100756 (1998 FM5),Y,N,APO,.0937935,.5545606007164121,2.265093066798553,1.008961694996167,11.57458640269885,1245.166715319175,16.34,1.809,0.163,0,13416,1686
20100926,100926,100926 (1998 MQ),Y,N,AMO,.128832,.4075812296692282,1.782708555379143,1.056110010235858,24.24405001266405,869.3986268746379,16.63,1.174,0.234,0,16953,1819
20101869,101869,101869 (1999 MM),Y,Y,APO,.00143149,.6106821659613537,1.624275824783987,.6323595459862378,4.765433636228654,756.1154243905688,19.48,,,0,7238,204
20101873,101873,101873 (1999 NC5),Y,N,AMO,.437832,.3931871935187137,2.029432033702897,1.231485347934279,45.79023251398016,1055.990943895102,16.39,,,0,15540,789
20101955,101955,101955 Bennu (1999 RQ36),Y,Y,APO,.0032228,.2037450762416414,1.126391025894812,.8968944004459729,6.03494377024794,436.6487281120201,20.21,0.48444,0.044,0,7693,554
20102873,102873,102873 (1999 WK11),Y,N,AMO,.141846,.4681270740444988,2.13194401491692,1.133923301187181,7.444435657030438,1137.00433550416,17.64,,,0,16571,368
20103067,103067,103067 (1999 XA143),Y,Y,APO,.0409757,.5812927815635156,1.843223521958707,.7717709938360302,38.5659705747296,914.0404864946544,16.80,1.282,0.246,0,11244,1694
20105140,105140,105140 (2000 NL10),Y,N,ATE,.355803,.8169742546291275,.9142911384249356,.1673388170962074,32.53808174864032,319.3193176723237,15.75,1.946,0.223,0,27025,3736
20105141,105141,105141 (2000 NF11),Y,N,AMO,.212615,.189065814711664,1.420854736528176,1.15221967817955,14.82623009405838,618.6185603089669,19.09,0.352,0.431,0,16954,516
20106538,106538,106538 (2000 WK63),Y,N,APO,.125987,.7657579311458844,2.418678929035555,.5665563562311451,10.33755584149337,1373.933644671456,16.29,,,0,9102,1129
20106589,106589,106589 (2000 WN107),Y,N,APO,.139214,.6177947275770279,2.145886221564728,.8201690279018492,14.37310456358429,1148.175997417827,16.01,,,0,9158,2023
20108519,108519,108519 (2001 LF),Y,N,AMO,.160061,.271054664016487,1.603366354154957,1.168766425734145,16.39948309928167,741.562185525523,17.94,1.423,0.060,0,12897,1083
20108906,108906,108906 (2001 PL9),Y,N,APO,.192315,.3604201205479486,1.235263697850504,.7900498069627206,20.92810391310839,501.4619031755068,17.90,,,0,9175,852
20111253,111253,111253 (2001 XU10),Y,Y,APO,.0307474,.4398615842203338,1.753377638817952,.9821341728709796,42.03945602434369,848.0307929877631,15.23,3.006,0.178,0,9718,2450
20112221,112221,112221 (2002 KH4),Y,N,AMO,.255002,.4435073256623375,2.271489804032151,1.264067435776584,58.66990759903995,1250.445058065684,15.52,,,0,11319,1170
20112985,112985,112985 (2002 RS28),Y,N,AMO,.413692,.4921038678187897,2.220384913693495,1.127724909618437,46.98193254113899,1208.483788083347,15.77,3.618,0.033,0,14863,3031
20115052,115052,115052 (2003 RD6),Y,N,AMO,.395846,.3181677964665241,1.668728343799065,1.137792723751284,31.31943146464418,787.3664235458697,17.46,,,0,15772,1377
20136564,136564,136564 (1977 VA),Y,N,AMO,.136519,.3942424046408806,1.865554795165534,1.130073986730148,2.985002357207399,930.7015590071495,19.28,0.4,,0,17420,302
20136582,136582,136582 (1992 BA),Y,N,AMO,.274989,.06786143891611222,1.341718936061908,1.250667958439752,10.49900181401886,567.6632124522195,19.86,,,0,12427,517
20136617,136617,136617 (1994 CC),Y,Y,APO,.0162127,.4174249722429326,1.637683450192343,.9540734814530942,4.681286225579768,765.4967782481175,17.97,,,0,13277,739
20136618,136618,136618 (1994 CN2),Y,Y,APO,.0124418,.3950416385168786,1.572937964853921,.9515619739326235,1.439376487435881,720.5528148311448,16.85,,,0,11801,1599
