neo,pha,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used,class_AMO,class_APO,class_ATE,class_IEO
1,1,0.0283573,0.6361990547321602,1.981068726814554,0.7207146754556908,6.669563434148015,1018.468825754709,14.18,3.651,0.097,0,24564,5434,0,1,0,0
1,0,0.0985848,0.7725116534115526,2.295543878275251,0.522209481390069,12.6052340962325,1270.36004108762,14.97,1.8,0.37,0,26309,1226,0,1,0,0
1,0,0.169849,0.4683069010184027,1.646995567992124,0.8756961775546888,40.72277892155725,772.035147929048,15.97,1.165,0.209,0,14220,3317,0,1,0,0
1,0,0.194193,0.6801492860539621,1.834085045080947,0.5866334111068919,11.83999699175213,907.251367348489,16.07,3.177,0.054,0,14357,1027,0,1,0,0
1,0,0.334483,0.5633499354323268,2.583781328450095,1.128208283896482,26.62056703796799,1516.987702314169,16.12,1.801,0.343,0,14946,1324,1,0,0,0
1,1,0.028861,0.5865739819170429,1.442178472395645,0.5962341032074933,5.524126776230638,632.5967255917312,17.27,1.165,0.209,0,32459,1594,0,1,0,0
1,1,0.0458128,0.6598497281232912,2.205244726339535,0.7501145932190711,3.029603411273411,1196.144410344207,15.62,1.849,0.297,0,14311,2070,0,1,0,0
1,0,0.21877,0.2964137571780194,1.730411750823765,1.217493902297098,16.40530542387503,831.4241025483836,17.48,1.165,0.209,0,13752,814,1,0,0,0
1,0,0.304515,0.5247451445179323,2.703835059677735,1.28501074053449,2.512647299323886,1623.935289504667,15.82,1.165,0.209,0,16634,1482,1,0,0,0
1,0,0.173744,0.2501917581009011,1.042050596373649,0.7813381256368336,14.14307043766967,388.5363326394062,17.39,1.3,0.209,0,13548,2942,0,1,0,0
1,1,0.00382456,0.3563837704716197,1.021277692858941,0.6573108979793151,4.926001892399088,376.9764287280456,20.74,1.165,0.209,0,11706,424,0,1,0,0
1,0,0.295619,0.5200426541050736,2.238921153665981,1.074586654581531,37.07711754876125,1223.648342693344,16.47,1.165,0.209,0,16301,972,1,0,0,0
1,1,0.00401855,0.3587435768252949,1.485112611970113,0.9523380015635986,1.453541710528756,661.0548657564201,18.75,0.33,0.55,0,16336,5002,0,1,0,0
1,0,0.108286,0.5177956101234057,2.233129366077539,1.076824783484926,6.373928529711114,1218.903294429666,19.6,0.6,0.18,0,14739,332,1,0,0,0
1,1,0.0204067,0.4831758015789954,1.06308849137437,0.5494298574051537,8.885190449241405,400.3617250634425,17.38,1.4,0.092,0,13488,746,0,1,0,0
1,0,0.149136,0.168426221270548,1.370024661483262,1.139276584702175,15.6521252015807,585.7212818479187,18.07,1.165,0.209,0,17619,994,1,0,0,0
1,1,0.0250784,0.6575602718119959,1.621370182800284,0.5552215646902638,24.37799071792659,754.0874271903957,14.88,1.165,0.209,0,19050,3413,0,1,0,0
1,0,0.19442,0.4492204960540955,2.001573534172653,1.102425678262865,17.42560833907145,1034.321975095657,12.54,10.8,0.176,0,18725,7741,1,0,0,0
1,0,0.424839,0.2187889581929699,1.565536731572782,1.223014581059146,35.01026378634435,715.4731156256394,15.05,3.499,0.132,0,18271,2654,1,0,0,0
1,1,0.0245205,0.5001928386152668,1.635948502674329,0.8176587772932609,7.409734888368719,764.2806595931344,16.64,1.165,0.209,0,24003,782,0,1,0,0
1,0,0.27446,0.5687782271971854,1.486175130164228,0.640871074324872,36.44619188415664,661.7644164303739,14.82,1.165,0.209,0,13380,2883,0,1,0,0
1,0,0.0575004,0.7712670666705758,1.834647992354625,0.4196444169182125,8.978847882811124,907.6691019627386,14.04,4.843,0.227,0,26587,5318,0,1,0,0
1,1,0.0448382,0.4781415322922896,1.551961739894477,0.809904375522324,3.580830232894204,706.1873644576432,17.85,1.165,0.209,0,12870,1635,0,1,0,0
1,0,0.219814,0.607297136881764,2.97743784246732,1.1692483654935,19.70195232007777,1876.560120070553,15.35,1.165,0.209,0,13671,394,1,0,0,0
1,0,0.306129,0.4554771492842746,2.163641930349088,1.17815247184176,25.52473411296737,1162.455966113859,14.96,3.6,0.209,0,19284,7457,1,0,0,0
1,0,0.211043,0.6372354413711798,3.317690134186854,1.203540397195485,19.18035454762233,2207.25321898929,15.23,3.6,0.037,0,14437,362,1,0,0,0
1,0,0.112673,0.2964041668502215,0.947488059258586,0.6666486504535115,48.96564104092601,336.867446900476,16.75,0.935,0.507,0,12875,1473,0,0,1,0
1,0,0.0959476,0.6340597671490722,2.436135611800325,0.8914800330386484,68.01052074505564,1388.834887632208,16.18,1.165,0.209,0,19427,374,0,1,0,0
1,0,0.311583,0.5443213217693557,2.399730738679061,1.093506131110722,18.06037356462882,1357.819991633738,13.89,3.57,0.32,0,26347,5086,1,0,0,0
1,0,0.121377,0.2800900105540222,0.9863743467753586,0.7101007455768317,14.17852412882268,357.8170905051471,19.91,1.165,0.209,2,2218,67,0,0,1,0
1,1,0.0334266,0.4065044367890649,0.9299484385603628,0.5519202723005122,4.697971083283851,327.5568840908452,17.32,0.55,0.48,0,15082,1572,0,0,1,0
1,0,0.237747,0.4225939602732378,2.158779222541953,1.246492161532368,7.873285077894109,1158.539301544136,17.11,1.165,0.209,0,25779,938,1,0,0,0
1,0,0.21269,0.4545193795402496,2.194893306460869,1.197271762651228,3.848863069431304,1187.732247655744,14.33,1.165,0.209,0,20154,4612,1,0,0,0
1,0,0.0541506,0.3872528532541989,1.354619688468661,0.8300393490348578,13.50425218128908,575.8700631111893,17.23,1.668,0.121,0,18965,1745,0,1,0,0
1,0,0.209982,0.4363378720313265,2.143573937729181,1.208251447198619,7.909822071880837,1146.320684599034,15.51,4.3,0.223,0,13131,2656,1,0,0,0
1,0,0.282577,0.3044657686535792,1.793946055389065,1.247750890711977,6.875066095260379,877.6320932508123,16.22,1.537,0.271,0,18857,3939,1,0,0,0
1,0,0.16288,0.7618907432461015,1.785646028509576,0.4251788486739657,38.14512392650171,871.5483502566462,15.38,1.165,0.209,0,19004,729,0,1,0,0
1,1,0.00586101,0.5851655760134417,1.270525519525638,0.5270577220526407,5.05882729389157,523.0865048956409,16.78,1.165,0.209,0,15464,3139,0,1,0,0
1,0,0.0648789,0.6524582236064211,2.265275544552106,0.7872778867745707,11.20074540896802,1245.317185825955,15.47,5.231,0.031,0,13554,1607,0,1,0,0
1,0,0.240583,0.42534540468572,2.101778100459373,1.207796443759897,16.07390124948854,1112.957859532061,14.94,2.3,0.36,0,13645,3021,1,0,0,0
1,0,0.188671,0.8268450804754939,1.081560089436096,0.1872774502472248,23.22382797590015,410.8415948200535,17.14,1.165,0.209,0,12797,1764,0,1,0,0
1,0,0.0698424,0.4443584504377997,1.893629223123532,1.052179075832625,4.190290047534458,951.7893645187283,18.89,0.4,0.209,0,15950,458,1,0,0,0
1,0,0.39902,0.6948904963976095,1.697783698832743,0.5180099415750886,30.18374810101211,808.0197311279801,15.98,1.457,0.331,0,12915,1699,0,1,0,0
1,0,0.178092,0.5393378303038056,2.43722658251542,1.122738085542794,7.930969194261721,1389.767931633617,14.99,2.754,0.156,0,16387,2386,1,0,0,0
1,0,0.23089,0.5073761473347854,2.220585295778855,1.093913283578305,19.51013914837657,1208.647384019009,15.81,1.345,0.488,0,15741,3300,1,0,0,0
1,0,0.309831,0.3213240358639131,1.812151163103312,1.229863437779471,17.92433557053161,891.0253500265154,17.22,1.165,0.209,0,18023,998,1,0,0,0
1,0,0.167927,0.2891859648793941,1.624658046007323,1.154829741373624,21.57626338985925,756.382331364743,17.61,1.165,0.209,0,12195,1878,1,0,0,0
1,1,0.0240421,0.4995504442880637,1.27158108859823,0.6363621908406846,3.510519020209468,523.7385208488719,18.86,1.165,0.209,0,13995,1102,0,1,0,0
